# ID        RA            DEC           z      Mag    Int_Pz    Rad(')   Rank
97.000000   175.6730692  15.5185018    1.26   99.00  0.338     4.12     148
141.000000   175.6769164  15.5168241    1.22   99.00  0.337     3.98     148
2195.000000   175.6874525  15.4743861    1.13   99.00  0.288     1.38     148
6261.000000   175.6962423  15.389186    1.27   99.00  0.335     3.76     147
1019.000000   175.6613476  15.4967284    1.28   99.00  0.329     3.12     147
5052.000000   175.7376838  15.4202338    1.28   99.00  0.332     3.43     147
4707.000000   175.654352  15.4062167    1.20   99.00  0.331     3.33     147
3257.000000   175.6460328  15.4537185    0.88   21.43  0.069     2.43     147
3080.000000   175.7563825  15.4569859    1.22   99.00  0.336     3.97     147
4332.000000   175.6261764  15.4339721    1.21   99.00  0.334     3.72     147
6562.000000   175.7062339  15.3791096    1.24   99.00  0.339     4.46     147
1026.000000   175.70323  15.4967109    1.17   99.00  0.325     2.86     147
98.000000   175.6711545  15.5187319    1.26   99.00  0.337     4.16     147
836.000000   175.6938805  15.5001193    1.19   99.00  0.326     2.94     147
6266.000000   175.7188618  15.3887285    1.26   99.00  0.337     4.16     147
5539.000000   175.7135286  15.4069266    1.19   99.00  0.327     3.05     147
1615.000000   175.6417381  15.4848064    1.20   99.00  0.330     3.34     147
4719.000000   175.6620968  15.3996634    1.21   99.00  0.331     3.44     147
5035.000000   175.7067315  15.4208331    0.71   26.03  0.082     2.13     147
5406.000000   175.7218275  15.4101428    1.20   99.00  0.328     3.16     147
1089.000000   175.7238827  15.4952027    1.20   99.00  0.330     3.35     147
570.000000   175.6849485  15.5039613    1.29   99.00  0.328     3.16     147
6156.000000   175.6835378  15.3919907    1.21   99.00  0.332     3.57     147
4976.000000   175.6493068  15.422324    1.16   99.00  0.324     2.83     147
6293.000000   175.7073038  15.3879005    1.27   99.00  0.335     3.97     147
6148.000000   175.7198183  15.3927619    1.22   99.00  0.335     3.97     147
259.000000   175.6739617  15.5118217    1.21   99.00  0.333     3.71     147
6492.000000   175.7152864  15.3820022    1.26   99.00  0.338     4.45     147
3793.000000   175.6297268  15.4457621    1.20   99.00  0.330     3.38     147
392.000000   175.6668366  15.508202    1.21   99.00  0.332     3.62     147
6218.000000   175.7060099  15.388861    1.27   99.00  0.334     3.89     147
3341.000000   175.7489129  15.4495136    1.20   99.00  0.331     3.53     147
69.000000   175.6815295  15.5186451    1.21   99.00  0.335     4.05     147
779.000000   175.7108036  15.5005989    1.20   99.00  0.328     3.24     147
3457.000000   175.7456264  15.4494443    1.28   99.00  0.329     3.34     147
103.000000   175.6674782  15.5163873    1.22   99.00  0.335     4.08     147
6314.000000   175.7033225  15.3873168    1.21   99.00  0.334     3.95     147
155.000000   175.6584889  15.5109198    1.21   99.00  0.334     3.96     146
147.000000   175.6622924  15.5129217    1.27   99.00  0.334     3.98     146
4288.000000   175.6234561  15.4354887    1.21   99.00  0.333     3.85     146
5890.000000   175.6889384  15.3966074    1.29   99.00  0.328     3.29     146
6199.000000   175.6867547  15.3911451    1.20   99.00  0.331     3.62     146
4438.000000   175.6280116  15.4328335    1.20   99.00  0.331     3.64     146
6303.000000   175.7160143  15.3870349    1.22   99.00  0.335     4.19     146
896.000000   175.7143541  15.498708    1.19   99.00  0.327     3.22     146
6162.000000   175.7041831  15.3924713    1.28   99.00  0.331     3.66     146
3054.000000   175.7419778  15.456917    1.29   99.00  0.326     3.14     146
1811.000000   175.7290855  15.4810869    1.29   99.00  0.324     2.97     146
2805.000000   175.7368712  15.4624672    1.19   99.00  0.323     2.91     146
135.000000   175.6859688  15.5149607    1.21   99.00  0.332     3.82     146
3199.000000   175.7569941  15.4523779    1.21   99.00  0.333     3.99     146
4718.000000   175.6623215  15.400625    1.20   99.00  0.328     3.39     146
1724.000000   175.7445627  15.4818884    1.28   99.00  0.331     3.75     146
4785.000000   175.648469  15.4133916    1.29   99.00  0.326     3.23     146
969.000000   175.6468137  15.4976477    1.28   99.00  0.330     3.65     146
52.000000   175.6715329  15.5200501    1.21   99.00  0.334     4.23     146
5021.000000   175.7087774  15.4227473    1.32   99.00  0.308     2.10     146
561.000000   175.6753453  15.5047772    1.19   99.00  0.326     3.28     146
4247.000000   175.6292596  15.4361764    1.29   99.00  0.328     3.51     145
4513.000000   175.636024  15.4320599    1.19   99.00  0.325     3.22     145
874.000000   175.6872513  15.5021284    1.29   99.00  0.323     3.04     145
5481.000000   175.7273398  15.4086317    1.29   99.00  0.327     3.43     145
2188.000000   175.7371755  15.4744315    1.19   99.00  0.324     3.17     145
1916.000000   175.6472423  15.4794562    0.77   25.32  0.082     2.89     145
5030.000000   175.6432805  15.4202819    1.19   99.00  0.324     3.19     145
6305.000000   175.7076246  15.3889586    1.20   99.00  0.330     3.92     145
4078.000000   175.6295995  15.4404066    1.29   99.00  0.326     3.44     145
4541.000000   175.6236642  15.4301012    1.28   99.00  0.330     3.93     145
3041.000000   175.7512547  15.4566973    1.29   99.00  0.328     3.68     145
4137.000000   175.6314466  15.4385967    1.19   99.00  0.325     3.36     145
3053.000000   175.7540861  15.4581507    1.28   99.00  0.329     3.85     145
2826.000000   175.6354163  15.4620323    1.30   99.00  0.322     3.10     145
2292.000000   175.6317125  15.4729464    1.29   99.00  0.326     3.50     145
6393.000000   175.7116787  15.3858761    1.20   99.00  0.331     4.16     145
2374.000000   175.7546056  15.471128    1.20   99.00  0.330     4.03     145
1955.000000   175.7229233  15.4786447    1.21   99.00  0.315     2.60     145
4699.000000   175.6418164  15.4127303    1.29   99.00  0.326     3.53     145
837.000000   175.6795498  15.5000898    1.18   99.00  0.320     2.96     145
3550.000000   175.753005  15.4452742    1.29   99.00  0.328     3.78     145
6369.000000   175.7116552  15.3813679    1.28   99.00  0.332     4.42     144
740.000000   175.6551342  15.499718    1.29   99.00  0.325     3.46     144
5840.000000   175.7226283  15.3969534    1.29   99.00  0.328     3.83     144
5268.000000   175.737168  15.4149406    1.19   99.00  0.326     3.59     144
2281.000000   175.7347931  15.4729382    1.30   99.00  0.320     3.00     144
5501.000000   175.730005  15.4068826    1.19   99.00  0.326     3.61     144
1814.000000   175.7288594  15.4788968    1.30   99.00  0.318     2.89     144
2666.000000   175.6303375  15.4653805    1.19   99.00  0.324     3.43     144
5579.000000   175.6625345  15.4053053    1.60   27.15  0.088     3.13     144
1484.000000   175.6509238  15.4877822    1.30   99.00  0.320     3.06     144
129.000000   175.6687385  15.5172103    1.20   99.00  0.329     4.10     144
2529.000000   175.7401094  15.4681073    1.18   99.00  0.321     3.18     144
4757.000000   175.6446293  15.411018    1.29   99.00  0.324     3.48     144
2165.000000   175.7485493  15.4745708    1.29   99.00  0.326     3.77     144
1063.000000   175.7123771  15.4947694    1.30   99.00  0.318     2.96     144
5931.000000   175.7091747  15.3939195    1.19   99.00  0.325     3.66     144
2298.000000   175.6302997  15.4726641    1.29   99.00  0.324     3.57     144
6586.000000   175.7067813  15.3788493    1.28   99.00  0.330     4.49     144
4868.000000   175.7289289  15.4244868    1.19   99.00  0.316     2.87     143
1543.000000   175.6462881  15.486732    1.30   99.00  0.320     3.21     143
3095.000000   175.7088897  15.4574883    0.67   24.77  0.068     1.27     143
3007.000000   175.7441429  15.4535567    1.18   99.00  0.320     3.25     143
4249.000000   175.6282416  15.4360802    1.29   99.00  0.323     3.57     143
4437.000000   175.7482438  15.4311613    1.29   99.00  0.324     3.69     143
4545.000000   175.7440976  15.4299307    1.19   99.00  0.322     3.49     143
942.000000   175.6678198  15.4978024    1.30   99.00  0.317     3.02     143
351.000000   175.6963694  15.5093949    1.19   99.00  0.322     3.51     143
5787.000000   175.6872547  15.4000824    0.60   24.63  0.079     3.08     143
4314.000000   175.74067  15.4335589    1.16   99.00  0.319     3.23     143
960.000000   175.6528171  15.4959038    1.30   99.00  0.320     3.36     143
961.000000   175.6521408  15.4954563    1.30   99.00  0.320     3.36     143
3447.000000   175.7479578  15.4485268    1.18   99.00  0.321     3.48     143
977.000000   175.6642651  15.4976342    1.30   99.00  0.317     3.09     143
4187.000000   175.6479156  15.437591    1.16   99.00  0.308     2.46     143
213.000000   175.6695802  15.5132896    1.29   99.00  0.324     3.86     143
3884.000000   175.6815129  15.4441418    0.96   99.00  0.194     0.57     143
4834.000000   175.6418677  15.4273051    1.30   99.00  0.316     3.03     143
1898.000000   175.7446584  15.4782267    1.30   99.00  0.322     3.65     143
1621.000000   175.7044285  15.4834938    0.87   21.02  0.064     2.15     143
3005.000000   175.7438311  15.4549005    1.30   99.00  0.318     3.24     143
5425.000000   175.6595389  15.4098947    1.22   99.00  0.315     2.98     142
2638.000000   175.7505737  15.466154    1.29   99.00  0.322     3.73     142
2110.000000   175.7409814  15.4758002    1.18   99.00  0.319     3.40     142
6318.000000   175.6948939  15.3870192    1.29   99.00  0.323     3.88     142
5979.000000   175.7137759  15.3940097    1.30   99.00  0.322     3.75     142
6291.000000   175.7100934  15.3875808    1.29   99.00  0.324     4.04     142
6018.000000   175.6839365  15.3906065    1.18   99.00  0.321     3.65     142
5759.000000   175.7273159  15.4007005    1.19   99.00  0.322     3.80     142
4863.000000   175.6407231  15.4251168    1.18   99.00  0.316     3.15     142
5947.000000   175.7152355  15.395763    1.18   99.00  0.321     3.69     142
6299.000000   175.7135466  15.3876444    1.19   99.00  0.324     4.10     142
82.000000   175.6757363  15.5142833    1.30   99.00  0.322     3.84     142
5578.000000   175.7298098  15.4045168    1.30   99.00  0.321     3.71     142
4912.000000   175.630428  15.423441    1.18   99.00  0.321     3.72     142
4983.000000   175.7420115  15.4215512    1.30   99.00  0.320     3.60     142
1405.000000   175.6524989  15.4881853    1.31   99.00  0.314     3.01     142
4754.000000   175.6457407  15.4122701    1.30   99.00  0.318     3.39     142
1708.000000   175.7072287  15.4832491    1.32   99.00  0.301     2.21     142
5461.000000   175.7294517  15.4084201    1.30   99.00  0.319     3.52     142
354.000000   175.6853986  15.5085583    1.18   99.00  0.318     3.43     142
1465.000000   175.7352712  15.4859849    1.18   99.00  0.318     3.44     142
1441.000000   175.7309752  15.4883647    1.18   99.00  0.317     3.33     142
4792.000000   175.6404833  15.412894    1.18   99.00  0.319     3.59     142
5626.000000   175.7189889  15.4038455    1.30   99.00  0.317     3.37     142
872.000000   175.6467336  15.4988415    1.30   99.00  0.320     3.71     142
518.000000   175.7037468  15.5056649    1.23   99.00  0.317     3.38     142
1211.000000   175.7118653  15.4930017    1.31   99.00  0.311     2.85     142
1305.000000   175.712774  15.4897177    1.16   99.00  0.309     2.71     142
3520.000000   175.7571154  15.4486329    1.19   99.00  0.322     4.00     141
159.000000   175.6876941  15.5158756    1.30   99.00  0.321     3.87     141
83.000000   175.6807411  15.5114498    1.18   99.00  0.319     3.63     141
3560.000000   175.7535246  15.4472422    1.30   99.00  0.320     3.80     141
5284.000000   175.7233138  15.4131241    1.50   28.15  0.089     3.08     141
5056.000000   175.6537265  15.4203356    1.59   28.90  0.090     2.72     141
952.000000   175.6491482  15.4925081    1.17   99.00  0.315     3.33     141
3856.000000   175.6370363  15.4443232    1.31   99.00  0.311     2.97     141
5894.000000   175.7056695  15.3965966    1.30   99.00  0.316     3.44     141
2609.000000   175.6643619  15.4669153    1.13   99.00  0.283     1.65     141
85.000000   175.6829184  15.517101    1.30   99.00  0.320     3.95     141
3689.000000   175.6237197  15.4463917    1.30   99.00  0.318     3.73     141
3402.000000   175.7603331  15.4522547    1.30   99.00  0.321     4.19     141
1369.000000   175.6400982  15.4891974    1.30   99.00  0.316     3.58     140
5672.000000   175.7027448  15.4019562    1.31   99.00  0.311     3.09     140
6618.000000   175.708117  15.3761365    1.19   99.00  0.323     4.66     140
216.000000   175.6668341  15.5128298    1.30   99.00  0.318     3.88     140
347.000000   175.6968103  15.5094849    1.17   99.00  0.315     3.52     140
4809.000000   175.636097  15.423882    1.31   99.00  0.314     3.42     140
6209.000000   175.6886575  15.3905234    1.30   99.00  0.316     3.65     140
3260.000000   175.6898243  15.4567812    1.65   26.51  0.032     0.34     140
3063.000000   175.7001792  15.4566688    1.43   99.00  0.221     0.78     140
4013.000000   175.6339604  15.4418941    1.17   99.00  0.311     3.17     140
1641.000000   175.7387562  15.4823817    1.31   99.00  0.314     3.48     140
79.000000   175.6798425  15.5173616    1.30   99.00  0.318     3.99     140
1494.000000   175.7283857  15.4851854    1.17   99.00  0.310     3.10     140
5413.000000   175.6690619  15.4087048    1.16   99.00  0.306     2.78     140
74.000000   175.6773552  15.5174581    1.30   99.00  0.318     4.01     140
4606.000000   175.6225834  15.4278536    1.18   99.00  0.318     4.03     140
3321.000000   175.628772  15.4533112    1.17   99.00  0.313     3.42     140
943.000000   175.6685739  15.4970755    1.31   99.00  0.308     2.96     140
1066.000000   175.6444537  15.4956116    1.31   99.00  0.315     3.66     140
5839.000000   175.721866  15.3972766    1.18   99.00  0.316     3.79     140
5848.000000   175.6962548  15.3979037    1.31   99.00  0.311     3.25     140
2631.000000   175.7418859  15.4663515    1.17   99.00  0.311     3.25     140
88.000000   175.6795013  15.5143241    1.30   99.00  0.316     3.81     140
3393.000000   175.6362433  15.4519496    1.59   24.77  0.077     2.99     140
5704.000000   175.7250265  15.3978368    1.30   99.00  0.316     3.86     139
5842.000000   175.7241608  15.3967223    1.30   99.00  0.316     3.89     139
5142.000000   175.6971948  15.4181677    0.60   24.79  0.073     2.06     139
679.000000   175.6577488  15.5027478    1.17   99.00  0.313     3.54     139
5705.000000   175.72266  15.4004038    1.31   99.00  0.314     3.66     139
